"ID","cluster","cluster.name","hex"
18684,1,3,"#43cd80ff"
18685,2,1,"#cd2626ff"
18686,2,1,"#cd2626ff"
18687,2,1,"#cd2626ff"
18718,3,2,"#eead0eff"
19075,2,1,"#cd2626ff"
19076,2,1,"#cd2626ff"
19077,2,1,"#cd2626ff"
19410,2,1,"#cd2626ff"
19411,2,1,"#cd2626ff"
19435,2,1,"#cd2626ff"
19436,2,1,"#cd2626ff"
19760,4,5,"#b452cdff"
19771,2,1,"#cd2626ff"
19794,2,1,"#cd2626ff"
19795,2,1,"#cd2626ff"
20117,4,5,"#b452cdff"
20118,4,5,"#b452cdff"
20119,1,3,"#43cd80ff"
20131,2,1,"#cd2626ff"
20132,2,1,"#cd2626ff"
20153,2,1,"#cd2626ff"
20154,2,1,"#cd2626ff"
20368,2,1,"#cd2626ff"
20475,1,3,"#43cd80ff"
20477,4,5,"#b452cdff"
20478,4,5,"#b452cdff"
20479,2,1,"#cd2626ff"
20491,2,1,"#cd2626ff"
20492,2,1,"#cd2626ff"
20728,3,2,"#eead0eff"
20729,2,1,"#cd2626ff"
20730,2,1,"#cd2626ff"
20834,2,1,"#cd2626ff"
20835,4,5,"#b452cdff"
20838,2,1,"#cd2626ff"
20852,2,1,"#cd2626ff"
20853,2,1,"#cd2626ff"
21090,2,1,"#cd2626ff"
21091,2,1,"#cd2626ff"
21213,2,1,"#cd2626ff"
21451,3,2,"#eead0eff"
21573,2,1,"#cd2626ff"
21574,2,1,"#cd2626ff"
21811,2,1,"#cd2626ff"
21812,2,1,"#cd2626ff"
21895,1,3,"#43cd80ff"
21934,4,5,"#b452cdff"
22172,2,1,"#cd2626ff"
22173,2,1,"#cd2626ff"
22255,4,5,"#b452cdff"
22294,2,1,"#cd2626ff"
22452,5,4,"#6ca6cdff"
22533,2,1,"#cd2626ff"
22653,4,5,"#b452cdff"
22654,2,1,"#cd2626ff"
22812,5,4,"#6ca6cdff"
22893,3,2,"#eead0eff"
22974,4,5,"#b452cdff"
23013,4,5,"#b452cdff"
23014,2,1,"#cd2626ff"
23172,5,4,"#6ca6cdff"
23173,5,4,"#6ca6cdff"
23253,3,2,"#eead0eff"
23265,4,5,"#b452cdff"
23334,4,5,"#b452cdff"
23373,2,1,"#cd2626ff"
23374,2,1,"#cd2626ff"
23532,2,1,"#cd2626ff"
23533,5,4,"#6ca6cdff"
23534,5,4,"#6ca6cdff"
23625,2,1,"#cd2626ff"
23694,4,5,"#b452cdff"
23732,4,5,"#b452cdff"
23733,2,1,"#cd2626ff"
23734,4,5,"#b452cdff"
23894,5,4,"#6ca6cdff"
23895,5,4,"#6ca6cdff"
23896,5,4,"#6ca6cdff"
23897,5,4,"#6ca6cdff"
23976,2,1,"#cd2626ff"
23984,2,1,"#cd2626ff"
24091,4,5,"#b452cdff"
24092,2,1,"#cd2626ff"
24256,5,4,"#6ca6cdff"
24257,2,1,"#cd2626ff"
24258,2,1,"#cd2626ff"
24259,2,1,"#cd2626ff"
24336,2,1,"#cd2626ff"
24344,2,1,"#cd2626ff"
24415,4,5,"#b452cdff"
24450,4,5,"#b452cdff"
24451,4,5,"#b452cdff"
24467,4,5,"#b452cdff"
24468,4,5,"#b452cdff"
24485,1,3,"#43cd80ff"
24619,2,1,"#cd2626ff"
24620,2,1,"#cd2626ff"
24695,2,1,"#cd2626ff"
24696,2,1,"#cd2626ff"
24704,2,1,"#cd2626ff"
24774,4,5,"#b452cdff"
24775,4,5,"#b452cdff"
24776,4,5,"#b452cdff"
24777,1,3,"#43cd80ff"
24809,2,1,"#cd2626ff"
24810,2,1,"#cd2626ff"
24825,2,1,"#cd2626ff"
24826,4,5,"#b452cdff"
24827,4,5,"#b452cdff"
24980,2,1,"#cd2626ff"
25055,2,1,"#cd2626ff"
25056,2,1,"#cd2626ff"
25064,2,1,"#cd2626ff"
25065,2,1,"#cd2626ff"
25078,1,3,"#43cd80ff"
25137,2,1,"#cd2626ff"
25138,2,1,"#cd2626ff"
25139,1,3,"#43cd80ff"
25140,4,5,"#b452cdff"
25169,2,1,"#cd2626ff"
25170,2,1,"#cd2626ff"
25184,4,5,"#b452cdff"
25185,1,3,"#43cd80ff"
25186,1,3,"#43cd80ff"
25187,4,5,"#b452cdff"
25340,5,4,"#6ca6cdff"
25341,5,4,"#6ca6cdff"
25415,2,1,"#cd2626ff"
25416,2,1,"#cd2626ff"
25425,5,4,"#6ca6cdff"
25500,4,5,"#b452cdff"
25527,2,1,"#cd2626ff"
25528,4,5,"#b452cdff"
25529,2,1,"#cd2626ff"
25544,4,5,"#b452cdff"
25559,4,5,"#b452cdff"
25567,2,1,"#cd2626ff"
25701,5,4,"#6ca6cdff"
25776,2,1,"#cd2626ff"
25777,2,1,"#cd2626ff"
25785,2,1,"#cd2626ff"
25862,4,5,"#b452cdff"
25863,4,5,"#b452cdff"
25886,4,5,"#b452cdff"
25887,4,5,"#b452cdff"
25918,1,3,"#43cd80ff"
25919,1,3,"#43cd80ff"
25920,2,1,"#cd2626ff"
26061,2,1,"#cd2626ff"
26137,2,1,"#cd2626ff"
26138,2,1,"#cd2626ff"
26139,2,1,"#cd2626ff"
26144,2,1,"#cd2626ff"
26145,2,1,"#cd2626ff"
26223,4,5,"#b452cdff"
26224,4,5,"#b452cdff"
26240,4,5,"#b452cdff"
26241,4,5,"#b452cdff"
26242,4,5,"#b452cdff"
26246,2,1,"#cd2626ff"
26247,2,1,"#cd2626ff"
26269,4,5,"#b452cdff"
26277,4,5,"#b452cdff"
26278,1,3,"#43cd80ff"
26279,1,3,"#43cd80ff"
26280,2,1,"#cd2626ff"
26421,2,1,"#cd2626ff"
26422,2,1,"#cd2626ff"
26499,2,1,"#cd2626ff"
26500,2,1,"#cd2626ff"
26501,2,1,"#cd2626ff"
26505,1,3,"#43cd80ff"
26506,1,3,"#43cd80ff"
26507,5,4,"#6ca6cdff"
26583,4,5,"#b452cdff"
26584,4,5,"#b452cdff"
26585,4,5,"#b452cdff"
26598,4,5,"#b452cdff"
26599,4,5,"#b452cdff"
26600,4,5,"#b452cdff"
26601,4,5,"#b452cdff"
26602,4,5,"#b452cdff"
26606,2,1,"#cd2626ff"
26628,4,5,"#b452cdff"
26639,1,3,"#43cd80ff"
26640,1,3,"#43cd80ff"
26781,2,1,"#cd2626ff"
26782,2,1,"#cd2626ff"
26861,2,1,"#cd2626ff"
26866,1,3,"#43cd80ff"
26867,2,1,"#cd2626ff"
26868,2,1,"#cd2626ff"
26945,2,1,"#cd2626ff"
26946,5,4,"#6ca6cdff"
26948,4,5,"#b452cdff"
26949,2,1,"#cd2626ff"
26950,2,1,"#cd2626ff"
26956,4,5,"#b452cdff"
26957,4,5,"#b452cdff"
26958,4,5,"#b452cdff"
26962,4,5,"#b452cdff"
26966,4,5,"#b452cdff"
27009,2,1,"#cd2626ff"
27010,2,1,"#cd2626ff"
27141,2,1,"#cd2626ff"
27142,2,1,"#cd2626ff"
27221,2,1,"#cd2626ff"
27228,1,3,"#43cd80ff"
27229,2,1,"#cd2626ff"
27305,5,4,"#6ca6cdff"
27306,4,5,"#b452cdff"
27307,4,5,"#b452cdff"
27308,2,1,"#cd2626ff"
27309,2,1,"#cd2626ff"
27310,2,1,"#cd2626ff"
27316,2,1,"#cd2626ff"
27317,4,5,"#b452cdff"
27322,4,5,"#b452cdff"
27324,4,5,"#b452cdff"
27325,2,1,"#cd2626ff"
27326,2,1,"#cd2626ff"
27368,2,1,"#cd2626ff"
27369,2,1,"#cd2626ff"
27501,2,1,"#cd2626ff"
27502,2,1,"#cd2626ff"
27581,2,1,"#cd2626ff"
27588,1,3,"#43cd80ff"
27589,1,3,"#43cd80ff"
27590,1,3,"#43cd80ff"
27667,4,5,"#b452cdff"
27668,4,5,"#b452cdff"
27670,4,5,"#b452cdff"
27671,1,3,"#43cd80ff"
27676,2,1,"#cd2626ff"
27677,2,1,"#cd2626ff"
27682,2,1,"#cd2626ff"
27684,4,5,"#b452cdff"
27862,2,1,"#cd2626ff"
27863,2,1,"#cd2626ff"
27941,2,1,"#cd2626ff"
27944,1,3,"#43cd80ff"
27945,1,3,"#43cd80ff"
27946,1,3,"#43cd80ff"
27949,1,3,"#43cd80ff"
27950,1,3,"#43cd80ff"
28031,1,3,"#43cd80ff"
28032,5,4,"#6ca6cdff"
28033,5,4,"#6ca6cdff"
28035,2,1,"#cd2626ff"
28036,2,1,"#cd2626ff"
28037,4,5,"#b452cdff"
28042,2,1,"#cd2626ff"
28043,2,1,"#cd2626ff"
28044,2,1,"#cd2626ff"
28223,2,1,"#cd2626ff"
28301,1,3,"#43cd80ff"
28304,2,1,"#cd2626ff"
28310,2,1,"#cd2626ff"
28391,4,5,"#b452cdff"
28392,2,1,"#cd2626ff"
28393,5,4,"#6ca6cdff"
28394,2,1,"#cd2626ff"
28395,2,1,"#cd2626ff"
28396,4,5,"#b452cdff"
28397,4,5,"#b452cdff"
28402,2,1,"#cd2626ff"
28403,4,5,"#b452cdff"
28404,4,5,"#b452cdff"
28413,4,5,"#b452cdff"
28414,4,5,"#b452cdff"
28415,4,5,"#b452cdff"
28427,4,5,"#b452cdff"
28583,2,1,"#cd2626ff"
28584,2,1,"#cd2626ff"
28634,5,4,"#6ca6cdff"
28660,2,1,"#cd2626ff"
28661,2,1,"#cd2626ff"
28741,1,3,"#43cd80ff"
28743,1,3,"#43cd80ff"
28744,1,3,"#43cd80ff"
28745,2,1,"#cd2626ff"
28753,4,5,"#b452cdff"
28763,4,5,"#b452cdff"
28768,4,5,"#b452cdff"
28769,4,5,"#b452cdff"
28770,4,5,"#b452cdff"
28771,4,5,"#b452cdff"
28772,4,5,"#b452cdff"
28782,4,5,"#b452cdff"
28783,4,5,"#b452cdff"
28786,4,5,"#b452cdff"
28787,4,5,"#b452cdff"
28944,2,1,"#cd2626ff"
28945,2,1,"#cd2626ff"
28994,3,2,"#eead0eff"
29020,2,1,"#cd2626ff"
29099,2,1,"#cd2626ff"
29100,1,3,"#43cd80ff"
29101,1,3,"#43cd80ff"
29105,1,3,"#43cd80ff"
29106,2,1,"#cd2626ff"
29107,2,1,"#cd2626ff"
29121,2,1,"#cd2626ff"
29122,2,1,"#cd2626ff"
29123,4,5,"#b452cdff"
29124,4,5,"#b452cdff"
29127,4,5,"#b452cdff"
29128,4,5,"#b452cdff"
29129,4,5,"#b452cdff"
29130,4,5,"#b452cdff"
29131,4,5,"#b452cdff"
29132,4,5,"#b452cdff"
29133,4,5,"#b452cdff"
29140,4,5,"#b452cdff"
29141,4,5,"#b452cdff"
29142,4,5,"#b452cdff"
29305,2,1,"#cd2626ff"
29306,2,1,"#cd2626ff"
29354,3,2,"#eead0eff"
29380,2,1,"#cd2626ff"
29453,1,3,"#43cd80ff"
29455,1,3,"#43cd80ff"
29456,2,1,"#cd2626ff"
29457,1,3,"#43cd80ff"
29458,2,1,"#cd2626ff"
29459,1,3,"#43cd80ff"
29460,1,3,"#43cd80ff"
29461,1,3,"#43cd80ff"
29462,1,3,"#43cd80ff"
29463,1,3,"#43cd80ff"
29464,1,3,"#43cd80ff"
29465,1,3,"#43cd80ff"
29466,1,3,"#43cd80ff"
29467,1,3,"#43cd80ff"
29468,1,3,"#43cd80ff"
29471,2,1,"#cd2626ff"
29472,2,1,"#cd2626ff"
29478,2,1,"#cd2626ff"
29479,2,1,"#cd2626ff"
29480,2,1,"#cd2626ff"
29481,2,1,"#cd2626ff"
29482,2,1,"#cd2626ff"
29483,4,5,"#b452cdff"
29484,4,5,"#b452cdff"
29486,4,5,"#b452cdff"
29487,4,5,"#b452cdff"
29488,4,5,"#b452cdff"
29489,4,5,"#b452cdff"
29490,4,5,"#b452cdff"
29491,4,5,"#b452cdff"
29492,4,5,"#b452cdff"
29493,4,5,"#b452cdff"
29497,4,5,"#b452cdff"
29498,4,5,"#b452cdff"
29499,4,5,"#b452cdff"
29500,4,5,"#b452cdff"
29501,4,5,"#b452cdff"
29502,4,5,"#b452cdff"
29666,2,1,"#cd2626ff"
29713,3,2,"#eead0eff"
29714,3,2,"#eead0eff"
29740,2,1,"#cd2626ff"
29809,3,2,"#eead0eff"
29810,1,3,"#43cd80ff"
29813,3,2,"#eead0eff"
29814,1,3,"#43cd80ff"
29815,1,3,"#43cd80ff"
29816,1,3,"#43cd80ff"
29821,2,1,"#cd2626ff"
29822,2,1,"#cd2626ff"
29826,1,3,"#43cd80ff"
29831,1,3,"#43cd80ff"
29832,2,1,"#cd2626ff"
29835,2,1,"#cd2626ff"
29838,2,1,"#cd2626ff"
29839,2,1,"#cd2626ff"
29840,2,1,"#cd2626ff"
29841,4,5,"#b452cdff"
29844,4,5,"#b452cdff"
29845,4,5,"#b452cdff"
29846,4,5,"#b452cdff"
29848,4,5,"#b452cdff"
29856,4,5,"#b452cdff"
29857,4,5,"#b452cdff"
29858,4,5,"#b452cdff"
29859,4,5,"#b452cdff"
29860,4,5,"#b452cdff"
30025,2,1,"#cd2626ff"
30026,2,1,"#cd2626ff"
30073,3,2,"#eead0eff"
30099,1,3,"#43cd80ff"
30100,2,1,"#cd2626ff"
30166,1,3,"#43cd80ff"
30167,3,2,"#eead0eff"
30168,1,3,"#43cd80ff"
30169,1,3,"#43cd80ff"
30170,3,2,"#eead0eff"
30171,1,3,"#43cd80ff"
30172,3,2,"#eead0eff"
30173,1,3,"#43cd80ff"
30174,1,3,"#43cd80ff"
30176,1,3,"#43cd80ff"
30181,1,3,"#43cd80ff"
30192,2,1,"#cd2626ff"
30195,2,1,"#cd2626ff"
30199,2,1,"#cd2626ff"
30200,4,5,"#b452cdff"
30207,4,5,"#b452cdff"
30208,4,5,"#b452cdff"
30209,4,5,"#b452cdff"
30210,4,5,"#b452cdff"
30211,4,5,"#b452cdff"
30216,4,5,"#b452cdff"
30217,4,5,"#b452cdff"
30218,4,5,"#b452cdff"
30384,2,1,"#cd2626ff"
30385,2,1,"#cd2626ff"
30433,3,2,"#eead0eff"
30459,2,1,"#cd2626ff"
30460,2,1,"#cd2626ff"
30523,1,3,"#43cd80ff"
30524,2,1,"#cd2626ff"
30525,3,2,"#eead0eff"
30526,3,2,"#eead0eff"
30527,1,3,"#43cd80ff"
30528,1,3,"#43cd80ff"
30529,1,3,"#43cd80ff"
30531,1,3,"#43cd80ff"
30533,1,3,"#43cd80ff"
30535,1,3,"#43cd80ff"
30540,1,3,"#43cd80ff"
30541,2,1,"#cd2626ff"
30542,1,3,"#43cd80ff"
30543,1,3,"#43cd80ff"
30544,1,3,"#43cd80ff"
30553,1,3,"#43cd80ff"
30554,1,3,"#43cd80ff"
30555,2,1,"#cd2626ff"
30558,2,1,"#cd2626ff"
30559,2,1,"#cd2626ff"
30566,4,5,"#b452cdff"
30568,4,5,"#b452cdff"
30569,4,5,"#b452cdff"
30570,4,5,"#b452cdff"
30571,4,5,"#b452cdff"
30572,4,5,"#b452cdff"
30575,2,1,"#cd2626ff"
30576,4,5,"#b452cdff"
30742,2,1,"#cd2626ff"
30743,2,1,"#cd2626ff"
30820,2,1,"#cd2626ff"
30836,1,3,"#43cd80ff"
30886,3,2,"#eead0eff"
30895,1,3,"#43cd80ff"
30897,1,3,"#43cd80ff"
30900,1,3,"#43cd80ff"
30901,3,2,"#eead0eff"
30902,1,3,"#43cd80ff"
30903,2,1,"#cd2626ff"
30904,1,3,"#43cd80ff"
30912,1,3,"#43cd80ff"
30913,1,3,"#43cd80ff"
30914,1,3,"#43cd80ff"
30915,2,1,"#cd2626ff"
30916,2,1,"#cd2626ff"
30917,2,1,"#cd2626ff"
30918,2,1,"#cd2626ff"
30925,4,5,"#b452cdff"
30926,2,1,"#cd2626ff"
30932,4,5,"#b452cdff"
30933,4,5,"#b452cdff"
30935,4,5,"#b452cdff"
31060,2,1,"#cd2626ff"
31061,2,1,"#cd2626ff"
31096,2,1,"#cd2626ff"
31099,2,1,"#cd2626ff"
31100,2,1,"#cd2626ff"
31101,2,1,"#cd2626ff"
31102,2,1,"#cd2626ff"
31151,3,2,"#eead0eff"
31180,2,1,"#cd2626ff"
31181,1,3,"#43cd80ff"
31241,1,3,"#43cd80ff"
31246,2,1,"#cd2626ff"
31247,1,3,"#43cd80ff"
31248,1,3,"#43cd80ff"
31249,1,3,"#43cd80ff"
31251,3,2,"#eead0eff"
31252,3,2,"#eead0eff"
31253,5,4,"#6ca6cdff"
31254,2,1,"#cd2626ff"
31255,3,2,"#eead0eff"
31256,1,3,"#43cd80ff"
31257,2,1,"#cd2626ff"
31259,1,3,"#43cd80ff"
31260,2,1,"#cd2626ff"
31261,2,1,"#cd2626ff"
31262,2,1,"#cd2626ff"
31263,2,1,"#cd2626ff"
31264,1,3,"#43cd80ff"
31266,2,1,"#cd2626ff"
31267,4,5,"#b452cdff"
31268,1,3,"#43cd80ff"
31269,1,3,"#43cd80ff"
31270,2,1,"#cd2626ff"
31271,1,3,"#43cd80ff"
31273,1,3,"#43cd80ff"
31274,2,1,"#cd2626ff"
31275,2,1,"#cd2626ff"
31276,2,1,"#cd2626ff"
31283,4,5,"#b452cdff"
31284,4,5,"#b452cdff"
31285,4,5,"#b452cdff"
31292,4,5,"#b452cdff"
31293,4,5,"#b452cdff"
31420,2,1,"#cd2626ff"
31421,2,1,"#cd2626ff"
31456,2,1,"#cd2626ff"
31457,2,1,"#cd2626ff"
31458,2,1,"#cd2626ff"
31459,2,1,"#cd2626ff"
31460,2,1,"#cd2626ff"
31461,2,1,"#cd2626ff"
31510,3,2,"#eead0eff"
31541,2,1,"#cd2626ff"
31542,2,1,"#cd2626ff"
31600,1,3,"#43cd80ff"
31601,1,3,"#43cd80ff"
31602,3,2,"#eead0eff"
31605,2,1,"#cd2626ff"
31606,1,3,"#43cd80ff"
31607,2,1,"#cd2626ff"
31608,1,3,"#43cd80ff"
31609,1,3,"#43cd80ff"
31611,2,1,"#cd2626ff"
31612,3,2,"#eead0eff"
31613,3,2,"#eead0eff"
31614,3,2,"#eead0eff"
31617,5,4,"#6ca6cdff"
31619,1,3,"#43cd80ff"
31620,1,3,"#43cd80ff"
31621,3,2,"#eead0eff"
31622,2,1,"#cd2626ff"
31623,1,3,"#43cd80ff"
31624,1,3,"#43cd80ff"
31625,1,3,"#43cd80ff"
31626,1,3,"#43cd80ff"
31627,1,3,"#43cd80ff"
31628,1,3,"#43cd80ff"
31629,2,1,"#cd2626ff"
31630,1,3,"#43cd80ff"
31631,1,3,"#43cd80ff"
31633,2,1,"#cd2626ff"
31634,2,1,"#cd2626ff"
31635,2,1,"#cd2626ff"
31636,2,1,"#cd2626ff"
31637,2,1,"#cd2626ff"
31638,1,3,"#43cd80ff"
31640,1,3,"#43cd80ff"
31641,1,3,"#43cd80ff"
31643,2,1,"#cd2626ff"
31647,4,5,"#b452cdff"
31648,4,5,"#b452cdff"
31651,4,5,"#b452cdff"
31652,4,5,"#b452cdff"
31653,4,5,"#b452cdff"
31769,2,1,"#cd2626ff"
31812,3,2,"#eead0eff"
31814,2,1,"#cd2626ff"
31815,2,1,"#cd2626ff"
31816,2,1,"#cd2626ff"
31869,3,2,"#eead0eff"
31870,3,2,"#eead0eff"
31901,2,1,"#cd2626ff"
31902,2,1,"#cd2626ff"
31959,2,1,"#cd2626ff"
31960,1,3,"#43cd80ff"
31961,2,1,"#cd2626ff"
31964,3,2,"#eead0eff"
31965,2,1,"#cd2626ff"
31966,2,1,"#cd2626ff"
31969,1,3,"#43cd80ff"
31970,2,1,"#cd2626ff"
31971,2,1,"#cd2626ff"
31977,5,4,"#6ca6cdff"
31980,1,3,"#43cd80ff"
31981,1,3,"#43cd80ff"
31982,2,1,"#cd2626ff"
31983,2,1,"#cd2626ff"
31984,1,3,"#43cd80ff"
31985,1,3,"#43cd80ff"
31986,1,3,"#43cd80ff"
31987,1,3,"#43cd80ff"
31988,1,3,"#43cd80ff"
31989,1,3,"#43cd80ff"
31990,1,3,"#43cd80ff"
31991,1,3,"#43cd80ff"
31992,1,3,"#43cd80ff"
31993,2,1,"#cd2626ff"
31995,1,3,"#43cd80ff"
31996,2,1,"#cd2626ff"
31997,1,3,"#43cd80ff"
31998,2,1,"#cd2626ff"
31999,1,3,"#43cd80ff"
32007,4,5,"#b452cdff"
32008,4,5,"#b452cdff"
32010,4,5,"#b452cdff"
32129,2,1,"#cd2626ff"
32130,2,1,"#cd2626ff"
32140,2,1,"#cd2626ff"
32170,3,2,"#eead0eff"
32171,1,3,"#43cd80ff"
32172,2,1,"#cd2626ff"
32173,2,1,"#cd2626ff"
32174,2,1,"#cd2626ff"
32229,3,2,"#eead0eff"
32230,3,2,"#eead0eff"
32262,2,1,"#cd2626ff"
32263,2,1,"#cd2626ff"
32319,2,1,"#cd2626ff"
32320,3,2,"#eead0eff"
32324,3,2,"#eead0eff"
32325,2,1,"#cd2626ff"
32330,5,4,"#6ca6cdff"
32337,5,4,"#6ca6cdff"
32338,3,2,"#eead0eff"
32340,1,3,"#43cd80ff"
32341,1,3,"#43cd80ff"
32342,1,3,"#43cd80ff"
32343,1,3,"#43cd80ff"
32344,1,3,"#43cd80ff"
32348,1,3,"#43cd80ff"
32349,1,3,"#43cd80ff"
32350,1,3,"#43cd80ff"
32351,1,3,"#43cd80ff"
32352,1,3,"#43cd80ff"
32355,1,3,"#43cd80ff"
32356,2,1,"#cd2626ff"
32489,5,4,"#6ca6cdff"
32500,2,1,"#cd2626ff"
32501,2,1,"#cd2626ff"
32530,2,1,"#cd2626ff"
32531,2,1,"#cd2626ff"
32587,3,2,"#eead0eff"
32590,3,2,"#eead0eff"
32678,2,1,"#cd2626ff"
32679,3,2,"#eead0eff"
32680,2,1,"#cd2626ff"
32683,3,2,"#eead0eff"
32684,3,2,"#eead0eff"
32685,3,2,"#eead0eff"
32688,1,3,"#43cd80ff"
32689,3,2,"#eead0eff"
32690,3,2,"#eead0eff"
32698,5,4,"#6ca6cdff"
32699,1,3,"#43cd80ff"
32700,1,3,"#43cd80ff"
32701,1,3,"#43cd80ff"
32702,1,3,"#43cd80ff"
32703,1,3,"#43cd80ff"
32704,1,3,"#43cd80ff"
32705,1,3,"#43cd80ff"
32708,1,3,"#43cd80ff"
32709,1,3,"#43cd80ff"
32710,4,5,"#b452cdff"
32861,2,1,"#cd2626ff"
32862,2,1,"#cd2626ff"
32890,5,4,"#6ca6cdff"
32891,5,4,"#6ca6cdff"
32950,2,1,"#cd2626ff"
33038,1,3,"#43cd80ff"
33039,2,1,"#cd2626ff"
33042,2,1,"#cd2626ff"
33043,3,2,"#eead0eff"
33044,3,2,"#eead0eff"
33045,3,2,"#eead0eff"
33049,3,2,"#eead0eff"
33050,5,4,"#6ca6cdff"
33051,5,4,"#6ca6cdff"
33052,5,4,"#6ca6cdff"
33058,2,1,"#cd2626ff"
33059,1,3,"#43cd80ff"
33061,1,3,"#43cd80ff"
33062,1,3,"#43cd80ff"
33063,1,3,"#43cd80ff"
33065,1,3,"#43cd80ff"
33066,1,3,"#43cd80ff"
33068,1,3,"#43cd80ff"
33069,1,3,"#43cd80ff"
33222,4,5,"#b452cdff"
33223,4,5,"#b452cdff"
33249,3,2,"#eead0eff"
33250,5,4,"#6ca6cdff"
33310,3,2,"#eead0eff"
33396,1,3,"#43cd80ff"
33397,1,3,"#43cd80ff"
33398,1,3,"#43cd80ff"
33400,5,4,"#6ca6cdff"
33401,5,4,"#6ca6cdff"
33402,3,2,"#eead0eff"
33403,3,2,"#eead0eff"
33404,2,1,"#cd2626ff"
33406,1,3,"#43cd80ff"
33407,2,1,"#cd2626ff"
33409,1,3,"#43cd80ff"
33410,1,3,"#43cd80ff"
33412,5,4,"#6ca6cdff"
33413,3,2,"#eead0eff"
33418,5,4,"#6ca6cdff"
