"ID","cluster","cluster.name","hex"
57580,4,5,"#b452cdff"
57581,4,5,"#b452cdff"
57582,4,5,"#b452cdff"
57587,4,5,"#b452cdff"
57588,4,5,"#b452cdff"
57589,4,5,"#b452cdff"
57590,4,5,"#b452cdff"
57596,1,3,"#43cd80ff"
57599,4,5,"#b452cdff"
57618,1,3,"#43cd80ff"
57619,1,3,"#43cd80ff"
57620,1,3,"#43cd80ff"
57621,1,3,"#43cd80ff"
57622,4,5,"#b452cdff"
57624,1,3,"#43cd80ff"
57625,1,3,"#43cd80ff"
57626,5,4,"#6ca6cdff"
57627,4,5,"#b452cdff"
57628,1,3,"#43cd80ff"
57629,1,3,"#43cd80ff"
57630,1,3,"#43cd80ff"
57631,1,3,"#43cd80ff"
57632,1,3,"#43cd80ff"
57633,1,3,"#43cd80ff"
57634,4,5,"#b452cdff"
57635,5,4,"#6ca6cdff"
57636,1,3,"#43cd80ff"
57637,1,3,"#43cd80ff"
57638,5,4,"#6ca6cdff"
57932,4,5,"#b452cdff"
57933,4,5,"#b452cdff"
57934,4,5,"#b452cdff"
57935,4,5,"#b452cdff"
57939,4,5,"#b452cdff"
57940,4,5,"#b452cdff"
57949,4,5,"#b452cdff"
57983,1,3,"#43cd80ff"
57984,1,3,"#43cd80ff"
57985,2,1,"#cd2626ff"
57986,5,4,"#6ca6cdff"
58278,4,5,"#b452cdff"
58279,4,5,"#b452cdff"
58290,4,5,"#b452cdff"
58291,4,5,"#b452cdff"
58292,4,5,"#b452cdff"
58293,4,5,"#b452cdff"
58298,5,4,"#6ca6cdff"
58299,4,5,"#b452cdff"
58646,4,5,"#b452cdff"
58647,4,5,"#b452cdff"
58650,4,5,"#b452cdff"
58968,4,5,"#b452cdff"
58969,4,5,"#b452cdff"
17995,2,1,"#cd2626ff"
18719,2,1,"#cd2626ff"
19040,2,1,"#cd2626ff"
19041,2,1,"#cd2626ff"
20000,2,1,"#cd2626ff"
20003,3,2,"#eead0eff"
20005,2,1,"#cd2626ff"
20103,2,1,"#cd2626ff"
20359,2,1,"#cd2626ff"
20462,1,3,"#43cd80ff"
20464,2,1,"#cd2626ff"
20827,4,5,"#b452cdff"
20833,4,5,"#b452cdff"
20854,2,1,"#cd2626ff"
21193,4,5,"#b452cdff"
21220,4,5,"#b452cdff"
21535,1,3,"#43cd80ff"
21948,2,1,"#cd2626ff"
22254,2,1,"#cd2626ff"
22975,5,4,"#6ca6cdff"
23254,2,1,"#cd2626ff"
23335,5,4,"#6ca6cdff"
23615,2,1,"#cd2626ff"
23988,2,1,"#cd2626ff"
24093,2,1,"#cd2626ff"
24340,2,1,"#cd2626ff"
24414,2,1,"#cd2626ff"
24452,2,1,"#cd2626ff"
24453,2,1,"#cd2626ff"
24716,2,1,"#cd2626ff"
24811,2,1,"#cd2626ff"
24812,2,1,"#cd2626ff"
24813,2,1,"#cd2626ff"
25136,2,1,"#cd2626ff"
25171,2,1,"#cd2626ff"
25530,2,1,"#cd2626ff"
25702,2,1,"#cd2626ff"
25888,2,1,"#cd2626ff"
25889,2,1,"#cd2626ff"
25951,5,4,"#6ca6cdff"
25955,2,1,"#cd2626ff"
26062,2,1,"#cd2626ff"
26140,2,1,"#cd2626ff"
26219,3,2,"#eead0eff"
26250,2,1,"#cd2626ff"
26306,2,1,"#cd2626ff"
26511,2,1,"#cd2626ff"
26607,2,1,"#cd2626ff"
26988,2,1,"#cd2626ff"
27302,2,1,"#cd2626ff"
27685,2,1,"#cd2626ff"
28024,2,1,"#cd2626ff"
28045,2,1,"#cd2626ff"
28405,2,1,"#cd2626ff"
28668,2,1,"#cd2626ff"
28682,5,4,"#6ca6cdff"
28740,2,1,"#cd2626ff"
28764,2,1,"#cd2626ff"
29027,2,1,"#cd2626ff"
29097,2,1,"#cd2626ff"
29098,2,1,"#cd2626ff"
29102,2,1,"#cd2626ff"
29757,2,1,"#cd2626ff"
29773,2,1,"#cd2626ff"
29807,3,2,"#eead0eff"
29808,2,1,"#cd2626ff"
29829,2,1,"#cd2626ff"
29830,2,1,"#cd2626ff"
30132,2,1,"#cd2626ff"
30165,3,2,"#eead0eff"
30175,2,1,"#cd2626ff"
30182,2,1,"#cd2626ff"
30194,2,1,"#cd2626ff"
30474,2,1,"#cd2626ff"
30492,2,1,"#cd2626ff"
30493,2,1,"#cd2626ff"
30547,2,1,"#cd2626ff"
30548,2,1,"#cd2626ff"
30549,2,1,"#cd2626ff"
30550,2,1,"#cd2626ff"
30744,2,1,"#cd2626ff"
30893,3,2,"#eead0eff"
30909,2,1,"#cd2626ff"
30910,1,3,"#43cd80ff"
30911,2,1,"#cd2626ff"
31108,3,2,"#eead0eff"
31272,2,1,"#cd2626ff"
32000,2,1,"#cd2626ff"
32394,2,1,"#cd2626ff"
33014,2,1,"#cd2626ff"
33060,2,1,"#cd2626ff"
33094,3,2,"#eead0eff"
33113,5,4,"#6ca6cdff"
33405,1,3,"#43cd80ff"
34453,2,1,"#cd2626ff"
34476,3,2,"#eead0eff"
34534,2,1,"#cd2626ff"
34543,4,5,"#b452cdff"
34544,4,5,"#b452cdff"
34550,2,1,"#cd2626ff"
34834,2,1,"#cd2626ff"
34856,2,1,"#cd2626ff"
34866,1,3,"#43cd80ff"
34884,2,1,"#cd2626ff"
34900,2,1,"#cd2626ff"
35194,2,1,"#cd2626ff"
35214,3,2,"#eead0eff"
35244,2,1,"#cd2626ff"
35537,3,2,"#eead0eff"
35539,3,2,"#eead0eff"
35554,2,1,"#cd2626ff"
35567,3,2,"#eead0eff"
35580,5,4,"#6ca6cdff"
35608,2,1,"#cd2626ff"
35612,2,1,"#cd2626ff"
35628,2,1,"#cd2626ff"
35632,2,1,"#cd2626ff"
35897,3,2,"#eead0eff"
35913,2,1,"#cd2626ff"
35924,3,2,"#eead0eff"
35960,2,1,"#cd2626ff"
35966,3,2,"#eead0eff"
35981,2,1,"#cd2626ff"
36097,2,1,"#cd2626ff"
36120,2,1,"#cd2626ff"
36253,1,3,"#43cd80ff"
36256,3,2,"#eead0eff"
36257,3,2,"#eead0eff"
36290,3,2,"#eead0eff"
36474,2,1,"#cd2626ff"
36477,2,1,"#cd2626ff"
36613,3,2,"#eead0eff"
36616,3,2,"#eead0eff"
36649,3,2,"#eead0eff"
36945,3,2,"#eead0eff"
36975,3,2,"#eead0eff"
36976,3,2,"#eead0eff"
36981,3,2,"#eead0eff"
37010,3,2,"#eead0eff"
37335,3,2,"#eead0eff"
37341,3,2,"#eead0eff"
37664,3,2,"#eead0eff"
37695,3,2,"#eead0eff"
37701,3,2,"#eead0eff"
38054,3,2,"#eead0eff"
38414,3,2,"#eead0eff"
38449,3,2,"#eead0eff"
38637,2,1,"#cd2626ff"
38808,3,2,"#eead0eff"
38846,2,1,"#cd2626ff"
38978,2,1,"#cd2626ff"
39145,3,2,"#eead0eff"
39206,2,1,"#cd2626ff"
39341,2,1,"#cd2626ff"
39404,2,1,"#cd2626ff"
39505,3,2,"#eead0eff"
39506,3,2,"#eead0eff"
39566,2,1,"#cd2626ff"
39623,2,1,"#cd2626ff"
39708,2,1,"#cd2626ff"
39763,2,1,"#cd2626ff"
39764,2,1,"#cd2626ff"
39839,2,1,"#cd2626ff"
39889,3,2,"#eead0eff"
39902,2,1,"#cd2626ff"
40178,3,2,"#eead0eff"
40391,2,1,"#cd2626ff"
40918,2,1,"#cd2626ff"
41146,5,4,"#6ca6cdff"
41271,2,1,"#cd2626ff"
41343,2,1,"#cd2626ff"
41826,3,2,"#eead0eff"
42283,2,1,"#cd2626ff"
42284,2,1,"#cd2626ff"
42285,1,3,"#43cd80ff"
42334,1,3,"#43cd80ff"
42335,1,3,"#43cd80ff"
42349,5,4,"#6ca6cdff"
42429,2,1,"#cd2626ff"
42577,2,1,"#cd2626ff"
42643,2,1,"#cd2626ff"
42644,2,1,"#cd2626ff"
42645,2,1,"#cd2626ff"
42646,2,1,"#cd2626ff"
42647,2,1,"#cd2626ff"
42648,2,1,"#cd2626ff"
42693,3,2,"#eead0eff"
42694,2,1,"#cd2626ff"
42709,3,2,"#eead0eff"
42790,2,1,"#cd2626ff"
42905,3,2,"#eead0eff"
43007,2,1,"#cd2626ff"
43053,2,1,"#cd2626ff"
43054,3,2,"#eead0eff"
43055,1,3,"#43cd80ff"
43056,2,1,"#cd2626ff"
43069,3,2,"#eead0eff"
43150,2,1,"#cd2626ff"
43511,2,1,"#cd2626ff"
43758,2,1,"#cd2626ff"
43768,2,1,"#cd2626ff"
43769,2,1,"#cd2626ff"
43770,2,1,"#cd2626ff"
43771,2,1,"#cd2626ff"
43773,2,1,"#cd2626ff"
43774,2,1,"#cd2626ff"
43871,5,4,"#6ca6cdff"
44036,2,1,"#cd2626ff"
44124,4,5,"#b452cdff"
44136,3,2,"#eead0eff"
44230,3,2,"#eead0eff"
44233,2,1,"#cd2626ff"
44341,2,1,"#cd2626ff"
44471,3,2,"#eead0eff"
44472,2,1,"#cd2626ff"
44496,2,1,"#cd2626ff"
44587,3,2,"#eead0eff"
44590,3,2,"#eead0eff"
44591,3,2,"#eead0eff"
44814,3,2,"#eead0eff"
44832,5,4,"#6ca6cdff"
44855,1,3,"#43cd80ff"
44856,2,1,"#cd2626ff"
44947,3,2,"#eead0eff"
44948,3,2,"#eead0eff"
44949,3,2,"#eead0eff"
44957,3,2,"#eead0eff"
44959,2,1,"#cd2626ff"
45175,2,1,"#cd2626ff"
45178,3,2,"#eead0eff"
45191,3,2,"#eead0eff"
45192,3,2,"#eead0eff"
45195,3,2,"#eead0eff"
45204,1,3,"#43cd80ff"
45205,1,3,"#43cd80ff"
45206,2,1,"#cd2626ff"
45207,1,3,"#43cd80ff"
45208,1,3,"#43cd80ff"
45213,1,3,"#43cd80ff"
45214,2,1,"#cd2626ff"
45215,2,1,"#cd2626ff"
45216,2,1,"#cd2626ff"
45307,3,2,"#eead0eff"
45309,3,2,"#eead0eff"
45310,3,2,"#eead0eff"
45316,3,2,"#eead0eff"
45317,3,2,"#eead0eff"
45320,3,2,"#eead0eff"
45536,3,2,"#eead0eff"
45537,3,2,"#eead0eff"
45538,3,2,"#eead0eff"
45539,3,2,"#eead0eff"
45548,2,1,"#cd2626ff"
45549,3,2,"#eead0eff"
45551,3,2,"#eead0eff"
45555,3,2,"#eead0eff"
45556,3,2,"#eead0eff"
45562,3,2,"#eead0eff"
45563,2,1,"#cd2626ff"
45565,1,3,"#43cd80ff"
45566,1,3,"#43cd80ff"
45567,1,3,"#43cd80ff"
45568,1,3,"#43cd80ff"
45569,2,1,"#cd2626ff"
45571,2,1,"#cd2626ff"
45574,2,1,"#cd2626ff"
45666,3,2,"#eead0eff"
45667,3,2,"#eead0eff"
45670,3,2,"#eead0eff"
45678,3,2,"#eead0eff"
45899,3,2,"#eead0eff"
45909,2,1,"#cd2626ff"
45910,3,2,"#eead0eff"
45911,3,2,"#eead0eff"
45914,3,2,"#eead0eff"
45917,3,2,"#eead0eff"
45921,1,3,"#43cd80ff"
45922,1,3,"#43cd80ff"
45924,1,3,"#43cd80ff"
45925,1,3,"#43cd80ff"
45926,4,5,"#b452cdff"
45927,4,5,"#b452cdff"
45954,2,1,"#cd2626ff"
46025,3,2,"#eead0eff"
46026,3,2,"#eead0eff"
46027,3,2,"#eead0eff"
46029,3,2,"#eead0eff"
46030,3,2,"#eead0eff"
46038,3,2,"#eead0eff"
46040,3,2,"#eead0eff"
46261,3,2,"#eead0eff"
46272,2,1,"#cd2626ff"
46273,3,2,"#eead0eff"
46274,3,2,"#eead0eff"
46275,3,2,"#eead0eff"
46277,3,2,"#eead0eff"
46278,1,3,"#43cd80ff"
46281,1,3,"#43cd80ff"
46282,2,1,"#cd2626ff"
46283,1,3,"#43cd80ff"
46284,1,3,"#43cd80ff"
46285,1,3,"#43cd80ff"
46286,1,3,"#43cd80ff"
46309,2,1,"#cd2626ff"
46314,2,1,"#cd2626ff"
46389,3,2,"#eead0eff"
46399,3,2,"#eead0eff"
46402,3,2,"#eead0eff"
46636,3,2,"#eead0eff"
46637,3,2,"#eead0eff"
46638,3,2,"#eead0eff"
46643,2,1,"#cd2626ff"
46644,1,3,"#43cd80ff"
46669,2,1,"#cd2626ff"
46670,2,1,"#cd2626ff"
46674,2,1,"#cd2626ff"
46748,3,2,"#eead0eff"
46762,3,2,"#eead0eff"
46763,3,2,"#eead0eff"
46985,3,2,"#eead0eff"
46994,3,2,"#eead0eff"
46995,3,2,"#eead0eff"
46996,3,2,"#eead0eff"
47003,2,1,"#cd2626ff"
47004,1,3,"#43cd80ff"
47005,1,3,"#43cd80ff"
47030,2,1,"#cd2626ff"
47031,2,1,"#cd2626ff"
47110,3,2,"#eead0eff"
47121,2,1,"#cd2626ff"
47342,3,2,"#eead0eff"
47344,3,2,"#eead0eff"
47349,3,2,"#eead0eff"
47353,3,2,"#eead0eff"
47354,3,2,"#eead0eff"
47357,3,2,"#eead0eff"
47358,3,2,"#eead0eff"
47369,2,1,"#cd2626ff"
47470,3,2,"#eead0eff"
47481,3,2,"#eead0eff"
47707,3,2,"#eead0eff"
47716,1,3,"#43cd80ff"
47736,2,1,"#cd2626ff"
47748,2,1,"#cd2626ff"
47749,2,1,"#cd2626ff"
47753,2,1,"#cd2626ff"
47831,3,2,"#eead0eff"
47832,3,2,"#eead0eff"
47841,3,2,"#eead0eff"
47845,3,2,"#eead0eff"
48059,2,1,"#cd2626ff"
48068,3,2,"#eead0eff"
48069,3,2,"#eead0eff"
48070,2,1,"#cd2626ff"
48071,3,2,"#eead0eff"
48073,3,2,"#eead0eff"
48074,3,2,"#eead0eff"
48108,2,1,"#cd2626ff"
48192,3,2,"#eead0eff"
48205,3,2,"#eead0eff"
48206,3,2,"#eead0eff"
48207,3,2,"#eead0eff"
48429,3,2,"#eead0eff"
48430,3,2,"#eead0eff"
48434,2,1,"#cd2626ff"
48435,3,2,"#eead0eff"
48450,2,1,"#cd2626ff"
48454,1,3,"#43cd80ff"
48467,2,1,"#cd2626ff"
48468,2,1,"#cd2626ff"
48471,2,1,"#cd2626ff"
48472,2,1,"#cd2626ff"
48565,3,2,"#eead0eff"
48795,2,1,"#cd2626ff"
48814,2,1,"#cd2626ff"
48816,1,3,"#43cd80ff"
48817,1,3,"#43cd80ff"
48818,1,3,"#43cd80ff"
48828,2,1,"#cd2626ff"
48831,4,5,"#b452cdff"
48832,2,1,"#cd2626ff"
48833,2,1,"#cd2626ff"
48922,3,2,"#eead0eff"
49172,2,1,"#cd2626ff"
49175,2,1,"#cd2626ff"
49176,2,1,"#cd2626ff"
49177,2,1,"#cd2626ff"
49178,2,1,"#cd2626ff"
49179,2,1,"#cd2626ff"
49200,2,1,"#cd2626ff"
49201,2,1,"#cd2626ff"
49282,3,2,"#eead0eff"
49441,3,2,"#eead0eff"
49538,2,1,"#cd2626ff"
49539,2,1,"#cd2626ff"
49793,3,2,"#eead0eff"
50152,3,2,"#eead0eff"
50214,3,2,"#eead0eff"
50218,3,2,"#eead0eff"
50524,3,2,"#eead0eff"
50723,3,2,"#eead0eff"
50764,2,1,"#cd2626ff"
51442,2,1,"#cd2626ff"
51672,2,1,"#cd2626ff"
51857,2,1,"#cd2626ff"
51858,2,1,"#cd2626ff"
51941,2,1,"#cd2626ff"
52034,2,1,"#cd2626ff"
52039,3,2,"#eead0eff"
52218,5,4,"#6ca6cdff"
52219,3,2,"#eead0eff"
52221,2,1,"#cd2626ff"
52225,3,2,"#eead0eff"
52375,3,2,"#eead0eff"
52376,3,2,"#eead0eff"
52394,2,1,"#cd2626ff"
52401,2,1,"#cd2626ff"
52402,2,1,"#cd2626ff"
52733,3,2,"#eead0eff"
52736,3,2,"#eead0eff"
52738,2,1,"#cd2626ff"
52944,2,1,"#cd2626ff"
53120,2,1,"#cd2626ff"
53298,2,1,"#cd2626ff"
53455,2,1,"#cd2626ff"
53458,3,2,"#eead0eff"
53468,3,2,"#eead0eff"
53469,3,2,"#eead0eff"
53470,3,2,"#eead0eff"
53471,2,1,"#cd2626ff"
53480,2,1,"#cd2626ff"
53482,2,1,"#cd2626ff"
53484,2,1,"#cd2626ff"
53817,2,1,"#cd2626ff"
53818,2,1,"#cd2626ff"
53830,2,1,"#cd2626ff"
53831,3,2,"#eead0eff"
53832,3,2,"#eead0eff"
53841,2,1,"#cd2626ff"
53842,2,1,"#cd2626ff"
53843,2,1,"#cd2626ff"
53845,2,1,"#cd2626ff"
53846,2,1,"#cd2626ff"
54138,2,1,"#cd2626ff"
54179,3,2,"#eead0eff"
54186,3,2,"#eead0eff"
54209,2,1,"#cd2626ff"
54906,3,2,"#eead0eff"
54907,2,1,"#cd2626ff"
55208,2,1,"#cd2626ff"
55220,2,1,"#cd2626ff"
55238,3,2,"#eead0eff"
55270,2,1,"#cd2626ff"
55297,2,1,"#cd2626ff"
55460,2,1,"#cd2626ff"
55655,2,1,"#cd2626ff"
55659,2,1,"#cd2626ff"
55660,2,1,"#cd2626ff"
55958,3,2,"#eead0eff"
55966,3,2,"#eead0eff"
55992,3,2,"#eead0eff"
55993,3,2,"#eead0eff"
56015,3,2,"#eead0eff"
56016,3,2,"#eead0eff"
56317,3,2,"#eead0eff"
56324,3,2,"#eead0eff"
56353,3,2,"#eead0eff"
56354,2,1,"#cd2626ff"
56373,2,1,"#cd2626ff"
56374,3,2,"#eead0eff"
56713,3,2,"#eead0eff"
56715,3,2,"#eead0eff"
56716,3,2,"#eead0eff"
56733,3,2,"#eead0eff"
56747,2,1,"#cd2626ff"
57074,3,2,"#eead0eff"
57075,3,2,"#eead0eff"
57076,3,2,"#eead0eff"
57077,2,1,"#cd2626ff"
57078,3,2,"#eead0eff"
57436,3,2,"#eead0eff"
57437,3,2,"#eead0eff"
57438,3,2,"#eead0eff"
57450,2,1,"#cd2626ff"
20455,4,5,"#b452cdff"
20463,4,5,"#b452cdff"
20465,1,3,"#43cd80ff"
20476,4,5,"#b452cdff"
20825,4,5,"#b452cdff"
20828,2,1,"#cd2626ff"
20829,5,4,"#6ca6cdff"
21189,1,3,"#43cd80ff"
21536,1,3,"#43cd80ff"
22615,4,5,"#b452cdff"
22894,5,4,"#6ca6cdff"
23267,1,3,"#43cd80ff"
23268,1,3,"#43cd80ff"
23333,4,5,"#b452cdff"
23628,1,3,"#43cd80ff"
24486,4,5,"#b452cdff"
24845,4,5,"#b452cdff"
24846,4,5,"#b452cdff"
25206,4,5,"#b452cdff"
25558,4,5,"#b452cdff"
26987,1,3,"#43cd80ff"
27008,5,4,"#6ca6cdff"
27347,2,1,"#cd2626ff"
27348,2,1,"#cd2626ff"
27586,5,4,"#6ca6cdff"
27664,4,5,"#b452cdff"
27665,4,5,"#b452cdff"
27997,2,1,"#cd2626ff"
28420,4,5,"#b452cdff"
28421,4,5,"#b452cdff"
28681,5,4,"#6ca6cdff"
28726,1,3,"#43cd80ff"
28742,1,3,"#43cd80ff"
28757,2,1,"#cd2626ff"
29041,5,4,"#6ca6cdff"
29042,5,4,"#6ca6cdff"
30193,1,3,"#43cd80ff"
31650,4,5,"#b452cdff"
32035,5,4,"#6ca6cdff"
32353,1,3,"#43cd80ff"
32753,5,4,"#6ca6cdff"
32754,5,4,"#6ca6cdff"
33114,5,4,"#6ca6cdff"
33734,1,3,"#43cd80ff"
34094,1,3,"#43cd80ff"
35087,1,3,"#43cd80ff"
35219,1,3,"#43cd80ff"
35226,1,3,"#43cd80ff"
35253,4,5,"#b452cdff"
35271,5,4,"#6ca6cdff"
35272,2,1,"#cd2626ff"
35538,3,2,"#eead0eff"
35581,2,1,"#cd2626ff"
35921,1,3,"#43cd80ff"
35942,4,5,"#b452cdff"
36164,5,4,"#6ca6cdff"
36946,3,2,"#eead0eff"
37307,2,1,"#cd2626ff"
37358,2,1,"#cd2626ff"
37603,2,1,"#cd2626ff"
38092,2,1,"#cd2626ff"
38256,2,1,"#cd2626ff"
38278,2,1,"#cd2626ff"
38452,5,4,"#6ca6cdff"
38998,2,1,"#cd2626ff"
39101,2,1,"#cd2626ff"
39462,3,2,"#eead0eff"
39513,3,2,"#eead0eff"
39532,3,2,"#eead0eff"
40179,3,2,"#eead0eff"
40255,5,4,"#6ca6cdff"
40261,5,4,"#6ca6cdff"
40341,3,2,"#eead0eff"
40411,5,4,"#6ca6cdff"
40898,5,4,"#6ca6cdff"
41641,3,2,"#eead0eff"
41994,5,4,"#6ca6cdff"
41995,5,4,"#6ca6cdff"
42067,2,1,"#cd2626ff"
42282,2,1,"#cd2626ff"
42352,3,2,"#eead0eff"
42353,3,2,"#eead0eff"
42428,2,1,"#cd2626ff"
42642,4,5,"#b452cdff"
42696,3,2,"#eead0eff"
42711,3,2,"#eead0eff"
43068,3,2,"#eead0eff"
43070,5,4,"#6ca6cdff"
43071,2,1,"#cd2626ff"
43428,3,2,"#eead0eff"
43429,2,1,"#cd2626ff"
43430,5,4,"#6ca6cdff"
43431,5,4,"#6ca6cdff"
43775,3,2,"#eead0eff"
43870,3,2,"#eead0eff"
44114,3,2,"#eead0eff"
44135,3,2,"#eead0eff"
44229,2,1,"#cd2626ff"
44231,3,2,"#eead0eff"
44232,2,1,"#cd2626ff"
44592,3,2,"#eead0eff"
44593,3,2,"#eead0eff"
44595,2,1,"#cd2626ff"
44596,2,1,"#cd2626ff"
44831,3,2,"#eead0eff"
44847,2,1,"#cd2626ff"
44950,3,2,"#eead0eff"
44952,5,4,"#6ca6cdff"
44953,3,2,"#eead0eff"
44954,3,2,"#eead0eff"
44955,3,2,"#eead0eff"
44956,3,2,"#eead0eff"
44958,3,2,"#eead0eff"
45193,3,2,"#eead0eff"
45314,3,2,"#eead0eff"
45315,3,2,"#eead0eff"
45319,2,1,"#cd2626ff"
45543,3,2,"#eead0eff"
45544,3,2,"#eead0eff"
45552,3,2,"#eead0eff"
45553,3,2,"#eead0eff"
45570,4,5,"#b452cdff"
45673,3,2,"#eead0eff"
45674,3,2,"#eead0eff"
45677,3,2,"#eead0eff"
45681,3,2,"#eead0eff"
45823,2,1,"#cd2626ff"
45915,3,2,"#eead0eff"
46037,3,2,"#eead0eff"
46039,3,2,"#eead0eff"
46262,3,2,"#eead0eff"
46401,3,2,"#eead0eff"
46621,3,2,"#eead0eff"
46622,3,2,"#eead0eff"
46645,1,3,"#43cd80ff"
46646,1,3,"#43cd80ff"
46760,3,2,"#eead0eff"
46984,2,1,"#cd2626ff"
46993,3,2,"#eead0eff"
47122,3,2,"#eead0eff"
47266,2,1,"#cd2626ff"
47341,3,2,"#eead0eff"
47482,3,2,"#eead0eff"
47484,3,2,"#eead0eff"
47627,2,1,"#cd2626ff"
47717,2,1,"#cd2626ff"
47840,3,2,"#eead0eff"
47843,3,2,"#eead0eff"
47844,3,2,"#eead0eff"
48077,4,5,"#b452cdff"
48455,1,3,"#43cd80ff"
48456,1,3,"#43cd80ff"
48457,1,3,"#43cd80ff"
48458,1,3,"#43cd80ff"
48459,1,3,"#43cd80ff"
48563,3,2,"#eead0eff"
48564,3,2,"#eead0eff"
48813,1,3,"#43cd80ff"
48923,3,2,"#eead0eff"
49173,1,3,"#43cd80ff"
49174,2,1,"#cd2626ff"
52217,5,4,"#6ca6cdff"
52752,5,4,"#6ca6cdff"
53108,3,2,"#eead0eff"
53466,3,2,"#eead0eff"
53467,3,2,"#eead0eff"
53826,3,2,"#eead0eff"
53827,2,1,"#cd2626ff"
54185,3,2,"#eead0eff"
55271,3,2,"#eead0eff"
55272,3,2,"#eead0eff"
55630,2,1,"#cd2626ff"
55632,3,2,"#eead0eff"
57439,3,2,"#eead0eff"
57440,3,2,"#eead0eff"
